TIMESTAMP,LINE,PRODUCT_CODE,Y_Quality,Y_Class,C_001,C_002,C_003,C_004,C_005,C_006,C_007,C_008,C_009,C_010,C_011,C_012,C_013,C_014,C_015,C_016,C_017,C_018,C_019,C_020,C_021,C_022,C_024,C_025,C_026,C_027,C_028,C_029,C_030,C_031,C_001_ma_w3,C_001_std_w6,C_002_ma_w5,C_002_std_w3,C_003_ma_w5,C_003_std_w3,C_004_ma_w5,C_004_std_w5,C_005_ma_w5,C_005_std_w4,C_006_ma_w3,C_006_std_w3,C_007_ma_w3,C_007_std_w4,C_008_ma_w6,C_008_std_w6,C_009_ma_w6,C_009_std_w6,C_010_ma_w6,C_010_std_w4,C_011_ma_w5,C_011_std_w5,C_012_ma_w3,C_012_std_w6,C_013_ma_w3,C_013_std_w5,C_014_ma_w3,C_014_std_w3,C_015_ma_w3,C_015_std_w4,C_016_ma_w5,C_016_std_w5,C_017_ma_w3,C_017_std_w6,C_018_ma_w5,C_018_std_w4,C_019_ma_w6,C_019_std_w3,C_020_ma_w6,C_020_std_w6,C_021_ma_w3,C_021_std_w4,C_022_ma_w4,C_022_std_w6,C_024_ma_w5,C_024_std_w5,C_025_ma_w3,C_025_std_w3,C_026_ma_w6,C_026_std_w3,C_027_ma_w6,C_027_std_w3,C_028_ma_w6,C_028_std_w3,C_029_ma_w6,C_029_std_w4,C_030_ma_w3,C_030_std_w6,C_031_ma_w6,C_031_std_w6
2022-06-26 08:11:00,T100306,N_31,0.5305063489999999,1,6.95e-05,-60.0,-70.0,0.0,2.0,0.0,8.4,10.0,15.0,30.0,10.0,20.0,76.85483871,36.625510205,90.0,30.0,249.05,166.0,116.0,288.0,145.505,409.4285714,694.5,463.0,2287.0,2511.5,2285.204082,2513.77551,4756.0,6053.5,6.466666666666666e-05,0.0003002427351327,-58.0,5.773502691896258,-72.0,0.0,0.0,0.0,1.9854545455,0.03636363625,0.1666666666666666,0.2886751345948129,8.489247312000002,0.11022554390988,8.333333333333334,2.581988897471611,15.886111110833331,0.7315445353863995,30.00537634333333,0.0161290299999998,8.0,4.47213595499958,20.0,11.690451944500118,77.14208909333333,0.3958236611918397,36.898639455,0.2598824190504652,90.0,9.574271077563385,32.0,4.47213595499958,248.63333333333333,1.6414466630896007,167.79607040000002,1.9262290737334224,115.33333333333331,2.6457513110645925,291.0952380833333,3.58827900401128,142.65833333333333,4.918216140024801,410.3673469250001,0.8456633303011393,691.7,1.6046806535881122,456.0,6.999999999999975,2283.833333333333,3.8837267325771,2509.583333333333,2.020725942163742,2284.0238095,1.01549834710042,2509.2517006666662,4.274166486946553,4656.0,161.55205559406363,5515.166666666667,389.71703409867257
2022-07-02 22:48:00,T100306,N_31,0.5303015870000001,1,4.2e-05,-60.0,-70.0,0.0,2.0,0.0,8.5,8.0,16.733333334999998,29.79,0.0,20.0,77.16,37.54,90.0,20.0,248.76666665,167.9516129,120.0,298.52,108.0,411.04,693.0,481.0,2287.0,2517.5,2289.84,2516.94,4980.0,6596.0,6e-05,0.0003021457843491,-58.0,5.773502691896258,-72.0,0.0,0.0,0.0,1.9854545455,0.03636363625,0.1666666666666666,0.2886751345948129,8.510752688333334,0.1022975740758827,8.833333333333334,2.0412414523193148,16.175,0.6492517063426851,29.97037634333333,0.1114189288619349,6.0,5.477225575051661,16.666666666666668,10.488088481701512,77.00494623666667,0.3629443166539294,37.102789115,0.4585596812415166,86.66666666666667,8.16496580927726,28.0,4.47213595499958,248.55555555,1.6145283163533597,167.4792962,1.7879381539268795,116.16666666666669,4.000000000000001,292.64789115,4.504774321878868,131.65833333333333,17.44673578590944,410.351836725,0.8637925422002503,692.1,1.6355427233795987,466.6666666666667,12.897028081435382,2283.1666666666665,4.330127018922285,2510.333333333333,3.122498999199272,2284.466530666667,3.404094187040106,2509.6464625,4.130312986618721,4798.333333333333,199.00418756063343,5789.833333333333,480.26426753056
2022-07-02 22:56:00,T100306,N_31,0.531061905,1,5.9e-05,-50.0,-70.0,0.0,2.0,0.0,8.6,14.0,16.0,29.97096774,0.0,10.0,77.26530612,37.97959184,80.0,10.0,249.0,170.0,118.0,298.5102041,107.98,411.0408163,695.0,481.0,2290.5,2518.0,2289.938776,2516.571429,4986.0,6610.5,5.683333333333333e-05,0.0003006366023401,-56.0,5.773502691896258,-70.0,0.0,0.0,0.0,1.9854545455,0.0,0.0,0.0,8.5,0.1050700509472282,9.666666666666666,2.9439202887759484,16.155555555833335,0.6530838528885116,29.96553763333333,0.1010919825217453,4.0,5.477225575051661,16.666666666666668,10.488088481701512,77.09338161,0.2732006116934288,37.381700681666665,0.6907809162098001,86.66666666666667,5.773502691896262,24.0,8.94427190999916,248.93888888333333,1.6088337234282917,168.22475074,1.9684841803348607,116.5,2.0000000000000027,292.7329251666667,4.6291082884901895,120.495,20.56058785435538,410.3110204000001,0.7906282176423184,693.0,1.767766952966353,475.0,10.39230484541323,2284.833333333333,2.0207259421639527,2512.5,3.617089069035217,2285.701224666667,2.7055134963780705,2511.762108833333,2.443354944390414,4907.333333333333,216.1690696345524,6000.666666666667,522.039525962034
2022-07-04 03:12:00,T100306,N_31,0.5320841270000001,1,7.1e-05,-60.0,-70.0,0.0,2.0,0.0,8.4,8.0,16.0,29.6,0.0,0.0,77.53061224,37.06122449,70.0,20.0,249.05,167.0,116.0,294.0816327,107.9,411.0967742,693.0,485.0,2288.0,2516.0,2290.102041,2516.367347,5078.0,6833.5,5.7333333333333336e-05,1.112205017071986e-05,-56.0,5.773502691896258,-70.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.5,0.0957427107756336,9.0,2.756809750418044,16.0722222225,0.6318989608608608,29.898870966666667,0.1851596741468746,4.0,5.477225575051661,10.0,10.488088481701512,77.31863945333333,0.2584294300920196,37.52693877666667,0.4593229735738359,80.0,9.574271077563385,22.0,8.366600265340756,248.93888888333333,0.4706280281393779,168.22668622,1.7056340398401937,116.5,2.0000000000000027,293.53904761666666,4.310380396242192,107.96,18.77254971805017,410.6515404750001,0.789950946856639,693.3,1.5652475842498332,482.3333333333333,2.3094010767583635,2286.1666666666665,1.8027756377323256,2514.1666666666665,1.040832999733576,2287.1331975,0.1323364676586386,2513.751904833333,1.4449395763703612,5014.666666666667,209.57830676543813,6246.25,506.7379746969812
2022-07-05 23:31:00,T100306,N_31,0.525003175,0,4e-05,-50.0,-70.0,0.0,2.0,0.0,8.5,7.0,16.816666665,30.0,0.0,30.0,77.54,37.64,100.0,30.0,249.0,167.0909091,117.0,298.0,108.515,410.78,691.5,491.0,2286.5,2514.5,2289.16,2515.9,5398.0,7611.0,5.666666666666667e-05,1.4084270185802192e-05,-56.0,5.773502691896258,-70.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.5,0.0816496580927734,9.166666666666666,2.562550812504343,16.091666666666665,0.656400115063636,29.893494623333336,0.1851596741468746,2.0,4.47213595499958,13.333333333333334,10.488088481701512,77.44530612,0.2851751892393167,37.56027211,0.4643458298718498,83.33333333333333,12.909944487358056,22.0,8.366600265340756,249.01666666666665,0.4706280281393779,167.6085044,1.3938358996893194,116.5,1.000000000000005,294.6546938833333,4.4797999372901565,108.13166666666666,0.2808432243534091,410.989397625,0.7415982785391173,693.4,1.3874436925511455,485.6666666666667,5.033222956847097,2286.4166666666665,2.020725942164037,2515.083333333333,1.7559422921423606,2287.9081635,0.5034197658745414,2515.2216326666667,0.4336142317336176,5154.0,259.8048626694048,6587.333333333333,629.8649590719147
2022-07-07 02:17:00,T100306,N_31,0.531933333,1,5.2e-05,-240.0,-250.0,0.0,2.0,0.0,8.7,9.0,16.0,29.89333333,0.0,-180.0,77.55102041,38.0,70.0,30.0,247.95,170.3258065,118.0,298.0,127.435,410.3469388,690.5,495.0,2286.5,2519.0,2289.061224,2514.22449,5608.0,8119.5,5.433333333333334e-05,1.3290660881486548e-05,-92.0,106.92676621563626,-106.0,103.92304845413264,0.0,0.0,2.0,0.0,0.0,0.0,8.533333333333333,0.129099444873583,9.333333333333334,2.503331114069145,16.091666666666665,0.656400115063636,29.875716845,0.1830093938470643,0.0,0.0,-50.0,80.66391179868893,77.54054421666667,0.1835541562849784,37.56707483,0.4736173823441991,80.0,14.142135623730953,22.0,8.366600265340756,248.66666666666663,0.4309442692549652,168.4736657,1.8051494459909536,117.5,1.000000000000005,295.8519728,4.200004414515049,114.61666666666667,9.655527346206012,410.816132325,0.6481413301512566,692.6,1.7102631376486968,490.3333333333333,5.033222956847097,2287.583333333333,0.8660254037853904,2516.083333333333,2.291287847478056,2288.884353833333,0.5745284981775539,2515.629796,1.065292296953288,5361.333333333333,311.7727805095699,6970.666666666667,756.300116796675
2022-07-07 13:40:00,T100306,N_31,0.529549206,1,4e-05,-240.0,-250.0,0.1,1.8636363635,0.0,8.3,9.7,16.416666665,29.9,0.0,-170.0,77.52,38.18,80.0,30.0,249.0,167.2774194,117.0,300.62,109.5,410.88,690.0,496.0,2291.0,2516.5,2290.76,2513.62,5694.0,8328.0,4.399999999999999e-05,1.2548572295949738e-05,-128.0,109.6965511460289,-142.0,103.92304845413264,0.02,0.0447213595499958,1.9727272727,0.0681818182499999,0.0,0.0,8.5,0.1707825127659925,9.283333333333331,2.4903145718295643,16.3277777775,0.3830675405537875,29.859050178333334,0.172594579256965,0.0,0.0,-106.66666666666669,98.67454923467686,77.53700680333334,0.1213356195413578,37.94,0.2749545416973145,83.33333333333333,14.142135623730953,24.0,8.94427190999916,248.65,0.4256585314196852,168.33882699999998,1.6056729133341656,117.66666666666669,0.577350269189634,297.9553061333333,2.1324504810694243,115.15000000000002,9.421408688018236,410.77592825,0.2796741210706463,692.0,2.031009601158982,494.0,2.6457513110644726,2288.25,2.598076211353633,2516.9166666666665,2.2546248764115817,2289.8103401666667,0.9535544553854132,2515.603877666667,1.314321967131724,5566.666666666667,319.20568081829066,7349.75,774.4525001573676
2022-07-07 22:36:00,T100306,N_31,0.526180952,1,7.7e-05,-240.0,-250.0,0.0,2.0,0.0,8.7,13.0,16.762903225000002,29.9,0.0,-160.0,77.36734694,37.61224489999999,90.0,40.0,249.0,169.1,117.0,299.7346939,108.005,410.0816327,691.5,498.0,2289.5,2509.0,2287.8367350000003,2510.693878,5781.0,8538.5,5.633333333333333e-05,1.55016128193169e-05,-166.0,0.0,-178.0,0.0,0.02,0.0447213595499958,1.9727272727,0.0681818182499999,0.0,0.0,8.566666666666668,0.1914854215512689,10.116666666666667,2.793146374013841,16.3327060925,0.3894654845400671,29.877383511666665,0.0512076389700696,0.0,0.0,-170.0,101.07752800037538,77.47945578333334,0.0760277896468704,37.9307483,0.290143605579464,80.0,12.90994448735806,30.0,7.071067811865476,248.65,0.4332051092342498,168.158827,1.5452308094958098,117.16666666666669,0.577350269189634,298.1577551166667,2.2511398618061214,114.98,9.401333571183692,410.522142875,0.4047966822356911,691.3,1.151086443322121,496.3333333333333,1.5275252316517498,2288.6666666666665,2.29128784747828,2515.5,5.204164998665478,2289.476462666667,1.468031077639127,2514.5628573333333,2.16991281031662,5694.333333333333,330.5876081565496,7673.5,801.8711243086369
2022-07-07 22:44:00,T100306,N_31,0.5283698410000001,1,7.6e-05,-230.0,-260.0,0.0,2.0,0.0,8.6,8.0,15.4,29.91612903,0.0,-160.0,77.53061224,37.38775510000001,100.0,30.0,249.0,170.0,114.0,298.3265306,107.46,410.244898,692.0,498.0,2287.0,2511.5,2287.979592,2514.326531,5787.0,8553.0,6.433333333333333e-05,1.7477604717657295e-05,-200.0,5.773502691896411,-216.0,5.773502691896254,0.02,0.0447213595499958,1.9727272727,0.0681818182499999,0.0,0.0,8.533333333333333,0.1892969448600112,9.116666666666667,2.1169947252335475,16.2327060925,0.5399377981286624,29.868243726666662,0.0096989008559015,0.0,0.0,-163.33333333333334,95.00877152487904,77.47265305999998,0.0760277896468704,37.72666666666667,0.4083286065282721,90.0,12.90994448735806,32.0,4.47213595499958,249.0,0.4332051092342498,168.758827,1.3676518967840732,116.5,1.7320508075688794,298.1271428666667,2.246632840758973,108.32166666666666,9.595499813280467,410.388367375,0.4028954698047681,691.1,0.8215838362577128,497.3333333333333,1.1547005383790034,2288.083333333333,2.020725942164037,2514.4166666666665,3.81881307913014,2289.1499320000003,1.648057191013435,2514.1887076666667,1.7102286750509037,5754.0,275.3780431818563,7997.25,667.7804092663974
2022-07-08 10:21:00,T100306,N_31,0.530969841,1,4e-05,-240.0,-250.0,0.0,2.0,0.0,8.6,9.0,16.0,29.8,10.0,-170.0,77.74,37.0,80.0,50.0,249.0,170.36363640000002,114.0,290.98,105.41,412.3333333,693.0,500.0,2287.0,2511.0,2289.86,2512.9,5891.0,8804.5,6.433333333333333e-05,1.791554260039804e-05,-238.0,5.773502691896411,-252.0,5.773502691896254,0.02,0.0447213595499958,1.9727272727,0.0681818182499999,0.0,0.0,8.633333333333333,0.1732050807568893,9.283333333333331,2.049796737890532,16.2327060925,0.5399377981286624,29.90157706,0.0532339512797257,2.0,4.47213595499958,-163.33333333333334,81.17881497040963,77.54598639333334,0.1326673772959502,37.333333333333336,0.3097293187758,90.0,9.574271077563385,36.0,8.94427190999916,249.0,0.428660704987045,169.41337246,1.3783440826130549,116.16666666666669,1.7320508075688794,297.6102040833334,3.416107141748882,106.95833333333331,1.692096209833128,410.884966,0.8227281874672642,691.4,1.193733638631313,498.6666666666667,1.1547005383790034,2287.9166666666665,1.4433756729745106,2513.583333333333,1.322875655533262,2289.109591833333,1.1291548188143532,2513.6108165,1.5726280765045766,5819.666666666667,173.2251906238472,8325.75,419.40872070093786
