TIMESTAMP,LINE,PRODUCT_CODE,Y_Quality,Y_Class,C_001,C_003,C_004,C_005,C_006,C_007,C_008,C_009,C_010,C_011,C_013,C_014,C_015,C_016,C_017,C_019,C_020,C_021,C_022,C_023,C_024,C_025,C_026,C_027,C_028,C_029,C_030,C_031,C_032,C_034,C_035,C_001_ma_w3,C_001_std_w3,C_003_ma_w3,C_003_std_w3,C_004_ma_w3,C_004_std_w6,C_005_ma_w6,C_005_std_w6,C_006_ma_w5,C_006_std_w5,C_007_ma_w5,C_007_std_w6,C_008_ma_w5,C_008_std_w5,C_009_ma_w6,C_009_std_w6,C_010_ma_w5,C_010_std_w5,C_011_ma_w3,C_011_std_w4,C_013_ma_w6,C_013_std_w6,C_014_ma_w6,C_014_std_w6,C_015_ma_w3,C_015_std_w5,C_016_ma_w4,C_016_std_w6,C_017_ma_w3,C_017_std_w3,C_019_ma_w5,C_019_std_w5,C_020_ma_w5,C_020_std_w6,C_021_ma_w6,C_021_std_w6,C_022_ma_w6,C_022_std_w6,C_023_ma_w6,C_023_std_w6,C_024_ma_w5,C_024_std_w4,C_025_ma_w6,C_025_std_w3,C_026_ma_w5,C_026_std_w6,C_027_ma_w6,C_027_std_w6,C_028_ma_w5,C_028_std_w6,C_029_ma_w4,C_029_std_w4,C_030_ma_w4,C_030_std_w3,C_031_ma_w3,C_031_std_w3,C_032_ma_w4,C_032_std_w5,C_034_ma_w6,C_034_std_w6,C_035_ma_w4,C_035_std_w3
2022-06-13 07:58:00,T050304,A_31,0.531179365,1,8.44e-06,0.0,0.6,0.0,2.070709076,-13.5,18.0,3.0,12.0,19.35,0.0,0.0,52.3,69.0,0.0,209.0,124.0,70.0,376.1,228.0,436.0,960.0,504.6129032,341.0,2279.26087,2492.413043,939.9259259,1280.5,23624.225805,65527.35484,643100.0,9.363333333333334e-06,8.031396723692186e-07,0.0,0.0,0.2666666666666666,0.3211812687596165,0.0,0.0,2.1715570552,0.1071231467500664,-12.4,3.1264996401726983,10.8,4.024922359499621,1.9166666666666667,0.5845225972250062,10.943396226,1.3463159909661424,19.58333333333333,0.2719528145346793,0.0,0.0,0.0,0.0,52.3,0.0,71.5,5.0066622281382855,0.0,0.0,209.16,0.7893034904268458,120.33084678,3.731896211231219,115.0,47.64451699828639,156.71666666666667,107.47604210551609,228.0,0.0,440.1,5.072392597844404,948.3333333333334,28.86751345948123,488.71149192,15.595788481312216,341.0,0.0,2280.4438484,1.6814057382182352,2494.10938925,1.3665685114745734,929.3777079,7.197309267340175,1280.5,0.0,23354.01209625,288.6064084158892,65527.366935833335,0.0139669691930639,635863.75,4941.38222902588
2022-06-14 05:58:00,T050304,A_31,0.544128571,2,9.08e-06,0.0,1.5,0.0,2.7275982955,-8.0,9.0,500.5,12.0,19.9,0.0,1.0,52.3,73.0,73.9766818,209.0,223.0,1460.0,90.65,253.0,434.0,910.0,919.5806452,352.0,2274.0217390000003,2492.108696,1031.5370369999998,1290.0,25874.064515,65527.774195000005,704435.0,9.14e-06,7.318469785412829e-07,0.0,0.0,0.7333333333333333,0.5776388721914988,0.0,0.0,2.2567822509,0.2747219913084083,-11.0,3.502380143083656,10.8,4.024922359499621,85.0,203.5534327885433,11.543396226,0.8351481356808169,19.71666666666667,0.2809952550014573,0.0,0.0,0.1666666666666666,0.408248290463863,52.3,0.0,70.5,4.320493798938566,24.65889393333333,42.710457150985285,208.98,0.6723094525588628,141.54375,42.00086843933193,341.6666666666667,549.8878673572156,153.025,109.64475231400726,232.16666666666663,10.206207261596578,438.7,4.573474244670746,946.6666666666666,28.86751345948123,578.05342742,176.2778584597127,342.8333333333333,4.490731195102498,2279.3003702,3.037588581022288,2493.41847825,1.5398891825547605,957.719514325,54.73631015104338,1283.6666666666667,5.484827557301412,24055.6935475,1146.5882502837976,65527.43346833333,0.167458017335936,654928.75,36676.452368424776
2022-06-21 17:36:00,T050304,A_31,0.52152381,0,9.95e-06,0.0,2.0,0.0,2.367002963,-6.0,9.0,1.5,11.0,19.40322581,0.0,0.0,52.3,85.0,0.0,205.1,821.0,80.0,105.24,430.0,428.0,950.0,3059.354839,399.5,2273.478261,2480.5652170000003,3536.792453,1330.5,91255.612905,65527.33871,2410210.0,9.156666666666668e-06,7.579138033664106e-07,0.0,0.0,1.3666666666666665,0.7661592523751182,0.0,0.0,2.3095630891,0.2629113915929568,-9.1,3.710345895825172,10.8,4.024922359499621,84.91666666666667,203.5943065674153,11.728301886,0.4357224354514898,19.55107527,0.302957942426348,0.0,0.0,0.1666666666666666,0.408248290463863,52.3,0.0,73.0,6.899275324264126,24.65889393333333,42.710457150985285,208.2,1.8587630295441084,282.14375,280.3687056364537,325.0,557.2342415896569,151.78166666666667,110.2341905974125,265.8333333333333,81.04422660909701,435.4,3.5939764421413027,945.0,26.457513110645856,1093.9437500600002,1027.3133768536752,352.5833333333333,23.401744949184177,2278.0130436,3.852836870410506,2490.1467390000003,6.568824761981255,1610.52140115,1473.5678388776184,1300.3333333333333,26.55340530578582,41055.72580625,30071.33398919356,65527.43078,0.1690942352457018,1099167.5,1003004.4935883055
2022-06-25 17:20:00,T050304,A_31,0.5263460320000001,1,9.13e-06,0.4,1.1,0.0,2.391419308,5.5,372.0,52.5,29.0,19.25,0.0,0.0,52.3,117.0,0.0,209.0,891.6129032,160.0,110.45,527.0,426.0,970.0,3678.290323,432.5,2325.108696,2517.782609,3446.603774,1358.5,86386.548385,65527.32258,2387950.0,9.386666666666668e-06,4.88501108835319e-07,0.1333333333333333,0.2309401076758511,1.5333333333333332,0.7720103626247513,0.0,0.0,2.3332313413000003,0.2641296796944317,-6.5,6.516645353758843,83.4,161.3793667108655,93.41666666666669,200.4555852718169,15.128301886,7.765261618886756,19.517741936666667,0.2898412973149357,0.0,0.0,0.1666666666666666,0.408248290463863,52.3,0.0,86.0,19.03330414475285,24.65889393333333,42.710457150985285,208.02,1.6887865466067586,436.46633064,368.8154788508352,338.3333333333333,551.1230957478253,151.335,110.42738985414806,315.6666666666667,130.1670721291167,431.8,4.760952285695237,943.3333333333334,30.55050463303888,1731.9114920800002,1451.093730559139,367.8333333333333,38.9752057937693,2287.0695654,19.59357697366496,2495.71739125,15.709907888780634,2238.714797475,1421.090311543741,1326.3333333333333,34.43956058565988,56785.1129025,35382.08728191489,65527.425403333335,0.1724709871836553,1536423.75,978467.050497018
2022-06-25 17:29:00,T050304,A_31,0.52881746,1,9.17e-06,1.0,1.4,0.0,2.125025242,0.5,390.0,54.5,34.19811321,19.7,0.0,0.0,52.3,105.0,0.0,205.1,909.0,160.0,111.79,527.0,426.0,930.0,3751.129032,432.5,2323.934783,2517.826087,3510.6226420000003,1358.5,87995.887095,65527.0,2432235.0,9.416666666666667e-06,4.623130252689573e-07,0.4666666666666666,0.5033222956847168,1.5,0.6794605703546504,0.0,0.0,2.3363509769,0.260897832205681,-4.3,7.103989489481719,159.6,202.24317046565503,102.25,196.72817540962453,19.639622642,11.07854976433266,19.45107527,0.2920242091206474,0.0,0.0,0.1666666666666666,0.408248290463863,52.3,0.0,95.0,21.07763427585425,0.0,0.0,207.44,2.136117974270137,593.7225806399999,395.66110812367054,350.0,545.5272678794342,151.08333333333334,110.533079151296,365.5,146.14615971690807,430.0,3.78593889720018,946.6666666666666,19.99999999999989,2382.59354848,1589.815769808904,383.0833333333333,43.95840837276378,2295.1608698,24.52898231718866,2502.07065225,18.768978188260867,2881.3889765000004,46.399124071368426,1349.1666666666667,16.165807537309703,72878.028225,34996.02705704839,65527.3608875,0.2462754223266184,1983707.5,22142.603919454104
2022-07-01 00:54:00,T050304,A_31,0.5386285710000001,2,1.13e-05,0.0,1.5,0.0,2.1883124625,-14.0,9.0,2.0,16.0,19.6,0.0,0.0,52.3,83.0,0.0,207.0,730.0,80.0,103.76,651.5,424.0,910.0,2456.5625,487.0,2284.711111,2500.466667,4728.528302000001,1405.0,123401.03125,65527.34375,3232885.0,9.866666666666668e-06,1.2414641893076626e-06,0.4666666666666666,0.5033222956847168,1.3333333333333333,0.4679743582719038,0.0,0.0,2.3598716542,0.2349757361554778,-4.4,7.729273359551124,157.8,203.8521523065185,102.33333333333331,196.67706187216308,20.439622642,10.51926896684343,19.516666666666666,0.2010955723344971,0.0,0.0,0.1666666666666666,0.408248290463863,52.3,0.0,97.5,18.69402756675688,0.0,0.0,207.04,1.9501282009139609,714.92258064,350.2411553581743,335.0,552.6572174503831,149.665,111.18341688399398,436.0833333333333,167.2071818633,427.6,1.6329931618554607,938.3333333333334,30.550504633038848,2772.98346784,1391.5101803102516,407.4166666666667,55.021283760620015,2296.250918,24.43610699936355,2504.1601450000003,17.72655167858217,3805.636792750001,722.348381739271,1374.0,26.846787517317686,97259.76990875,35356.03578096413,65527.35567916667,0.2462477163526465,2615820.0,475555.2435399424
2022-07-01 01:11:00,T050304,A_31,0.5377333329999999,2,1.07e-05,0.4,1.5,0.0,2.121402165,-7.5,9.0,2.0,19.28301887,19.8,0.0,0.0,52.3,82.0,0.0,209.0,732.0,80.0,105.17,651.5,430.0,930.0,2464.6875,487.5,2287.956522,2500.913043,4734.698113,1405.0,123552.57815,65527.375,3237145.0,1.039e-05,1.098316894161241e-06,0.4666666666666666,0.5033222956847168,1.4666666666666668,0.2898275349237893,0.0,0.0,2.2386324281,0.1313434916146681,-4.3,6.895046531145873,157.8,203.8521523065185,102.16666666666669,196.77847104464112,21.896226416,9.514753117672988,19.7,0.2393567769390875,0.0,0.0,0.1666666666666666,0.408248290463863,52.3,0.0,96.75,16.594175685060883,0.0,0.0,207.04,1.9501282009139609,816.7225806399999,254.0063461745044,336.6666666666667,551.7124855091342,104.51,7.508829469364457,506.6666666666667,150.33617883485897,426.8,2.5166114784235907,933.3333333333334,11.54700538379224,3082.0048388,1046.211010958403,431.8333333333333,52.08038658330664,2299.0378746,23.674442005633395,2509.2471015,9.882753354236302,4105.113207750001,704.9459816103742,1389.5,26.846787517317686,105334.01122,19212.69976537373,65527.35903916667,0.2463714844880541,2822553.75,463490.1434047266
2022-07-03 18:21:00,T050304,A_31,0.530166667,1,4.58e-06,1.1,1.773734005,0.0,2.359428802,-14.0,9.0,1.5,11.0,19.4,0.0,0.0,52.3,83.0,0.0,209.8,471.0,80.0,104.22,50.0,453.0,960.0,1545.645161,509.0,2284.212766,2495.2553190000003,3721.509434000001,1423.5,98250.17742,65527.33871,2552080.0,8.86e-06,3.718709453560469e-06,0.5,0.5567764362830023,1.5912446683333332,0.310625794564602,0.0,0.0,2.2371175959,0.1295238851448211,-5.9,7.806514373692443,157.8,203.8521523065185,19.0,26.73200329193456,21.896226416,9.514753117672988,19.6,0.1707825127659992,0.0,0.0,0.0,0.0,52.3,0.0,88.25,14.855975228843077,0.0,0.0,207.98,1.9136352839556487,746.7225806399999,160.277334321946,106.66666666666669,41.311822359545765,106.77166666666666,3.441112707637296,472.8333333333333,223.75626620648347,431.8,13.400870618483458,941.6666666666666,25.16611478423569,2779.2629032,841.7905067183415,458.0,42.50882261366451,2301.1847756,22.19929439686773,2503.615279,9.815834692657065,4173.839622750001,583.191844697429,1411.1666666666667,10.680979980008267,108299.91847875,18426.16923596539,65527.286458333336,0.1413828749938764,2863586.25,394298.459260242
2022-07-03 18:29:00,T050304,A_31,0.531679365,1,5.8e-06,1.0,0.175,0.0,2.3173311745,-10.5,18.0,3.0,14.0,19.5,0.0,0.0,52.3,91.0,0.0,209.9,481.0,70.0,104.72,50.0,452.0,920.0,1580.258065,509.0,2287.304348,2492.978261,3761.54717,1423.5,99302.919355,65527.32258,2579540.0,7.0266666666666674e-06,3.2391562687424235e-06,0.8333333333333334,0.3785938897200181,1.1495780016666666,0.5655942493141382,0.0,0.0,2.2222999692,0.1102646099409955,-9.1,8.029113691228112,87.0,169.42697542009066,19.25,26.541947931529062,18.896226416,9.06930124156585,19.566666666666663,0.1707825127659965,0.0,0.0,0.0,0.0,52.3,0.0,84.75,14.446452851824873,0.0,0.0,208.16,2.0695410119154523,664.6,191.14754258569167,105.0,42.778499272414855,106.685,3.4935526330651165,409.5,283.97922459222264,437.0,14.930394055974087,936.6666666666666,20.816659994661133,2359.6564516,967.0253920083612,476.25,35.25726875411641,2293.6239060000003,19.92430404218128,2497.4033225000003,3.9114066450396185,4236.570754750001,573.7562022060648,1417.3333333333333,10.680979980008267,111126.67654375,16114.39584923548,65527.28377,0.1403401311273531,2900412.5,387838.549280927
2022-07-06 19:15:00,T050304,A_31,0.516711111,0,0.0,0.0,0.1,0.0,2.344682698,-11.0,9.0,2.0,12.45283019,19.9,0.0,10.0,52.3,81.0,0.0,209.0,502.0,80.0,104.66,123.0,443.0,950.0,1368.903226,531.0,2283.595745,2489.702128,3918.207547,1442.5,105679.2097,65527.16129,2677550.0,3.4600000000000003e-06,3.057907781474128e-06,0.7000000000000001,0.6082762530298219,0.682911335,0.7369842525616745,0.0,0.0,2.2662314604,0.1054732394771078,-11.4,5.435224619706778,10.8,4.024922359499623,10.833333333333334,21.397819203523227,14.547169811999998,3.232918526112703,19.6,0.2380476142847668,0.0,0.0,1.6666666666666667,4.08248290463863,52.3,0.0,84.25,9.289779329994843,0.0,0.0,208.94,1.1653325705566169,583.2,179.87412265248176,91.66666666666669,33.71448748930735,105.71999999999998,3.0120624163513194,342.1666666666667,298.092043950634,440.4,10.661457061146306,933.3333333333334,20.816659994661133,1883.2112904,899.409558170155,492.6666666666667,33.710038069789505,2285.5560984000003,15.764619464111504,2494.71218775,4.720621359492323,4033.990566,103.95162471357288,1429.8333333333333,10.96965511460314,106696.22115625,12593.730522927986,65527.25688833334,0.1467216087086194,2761578.75,65957.98233219468
2022-07-06 19:23:00,T050304,A_31,0.5194507939999999,0,0.0,1.6,0.5125,0.0,2.3160394225,-10.0,21.0,3.0,10.16981132,19.4,0.0,10.0,52.3,72.0,0.0,208.78013785,513.0,160.0,105.2,123.0,444.0,910.0,1409.0,531.0,2283.804348,2490.369565,3959.584906,1442.5,106744.25805,65527.290325,2705815.0,1.9333333333333336e-06,3.3486315612998328e-06,0.8666666666666667,0.808290376865476,0.2625,0.7476442506208351,0.0,0.0,2.2917768524,0.0970116546810586,-10.6,2.5033311140691463,13.2,5.848076606885374,2.25,0.6123724356967228,13.381132076,3.607609339624073,19.6,0.2380476142847618,0.0,0.0,3.333333333333333,5.163977794943222,52.3,0.0,81.75,6.066300355241224,0.0,0.0,209.29602757000004,0.5148246677274181,539.8,124.43914175210318,91.66666666666669,33.71448748930735,104.62166666666668,0.5567914031867907,274.8333333333333,293.58553552017287,444.4,5.22812904711936,930.0,20.816659994661133,1673.6987904000002,514.6819371427027,509.0833333333333,19.56634014491864,2285.3747458000003,1.883461305107387,2492.07631825,2.547504170249692,3840.21226425,104.46171901674728,1436.1666666666667,10.96965511460314,102494.14113125,10138.65740318262,65527.30527583333,0.0757818530320204,2628746.25,66269.96045218463
